points_ratio,email_send,email_open_rate,email_click_rate,email_forward_rate,rest_loc_bar,rest_loc_Merch,rest_loc_Open,rest_loc_Patio,rest_loc_Rest,rest_loc_rm_serv,rest_loc_Take_out,rest_loc_cafe,rest_loc_unkn,time_breakfast,time_dinner,time_late_nite,time_lunch,time_unknown,disc_app,disc_beverage,disc_dessert,disc_employee,disc_food,disc_other,disc_ribs,disc_sandwich,disc_ticket,disc_type_bogo,disc_type_comp,disc_type_dolfood,disc_type_empl,disc_type_free,disc_type_other,disc_type_pctfood,disc_chan_advo,disc_chan_comp,disc_chan_demo,disc_chan_empl,disc_chan_entbk,disc_chan_gmms,disc_chan_gps,disc_chan_laten,disc_chan_local,disc_chan_other,disc_chan_part,disc_chan_smart,disc_chan_valc,disc_chan_value,disc_pct_tot,disc_pct_trans,items_tot_distinct,items_tot,net_amt_p_item,checks_tot,net_sales_p_chck,net_sales_tot,fd_cat_alcoh,fd_cat_app,fd_cat_bev,fd_cat_brunc,fd_cat_buffe,fd_cat_burg,fd_cat_combo,fd_cat_dess,fd_cat_drink,fd_cat_h_ent,fd_cat_kids,fd_cat_l_ent,fd_cat_other,fd_cat_side,fd_cat_soupsal,fd_cat_steak,days_between_trans,tenure_day,age,guests_last_12mo,customer_number
0,0,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353,0.25,14,20,6.4285,4,29.67,118.68,0.372604,0.291188,0.017834,0,0,0.132467,0,0,0,0,0,0,0.076841,0.076642,0.03242,0,68,2406,52,2.3,1028
0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,6.631176,3,37.5766,112.73,0,0.4169,0.03797,0,0,0.161764,0,0,0,0,0.182695,0,0.12286,0,0.077808,0,37,2406,48,10.35,1029
11.111111,22,0.318181818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.79,1,8.95,8.95,0,0.217877,0.146368,0,0,0.489385,0,0,0,0,0,0,0.02905,0.117318,0,0,0,2406,38,1.15,1030
1.702127,44,0.925,0.175,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.272,1,9,11,4.298181,2,23.64,47.28,0.289478,0.231583,0,0,0,0,0,0,0,0.422838,0,0,0.056099,0,0,0,2,2405,53,3.45,1031
0,54,0.277777778,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7.645,1,30.58,30.58,0,0.817527,0.182472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405,39,2.3,1032
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2455,0.5,8,16,5.86125,2,26.665,53.33,0,0.142908,0.198859,0,0,0,0,0,0,0.213471,0.074661,0.320384,0.049714,0,0,0,66,2405,66,8.05,1033
1.533301,64,0.53125,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2014,0.666666667,9,16,5.248125,3,27.99,83.97,0.325576,0.123205,0.071444,0,0,0.052522,0,0,0,0,0,0.025228,0.086885,0,0,0.315137,44,2405,43,5.75,1034
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13.31,1,66.55,66.55,0,0.330277,0,0,0,0,0,0,0,0.195191,0,0,0,0,0.133583,0.340946,0,2405,56,4.6,1035
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0865,0.333333333,11,16,5.800625,3,30.9366,92.81,0.294903,0,0.039219,0,0,0.243077,0,0,0,0,0,0.209998,0.010774,0.094386,0.107639,0,79,2405,63,6.9,1036
0,81,0.222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.8125,1,28.5,28.5,0,0.471186,0.033898,0,0,0,0,0,0,0,0.162711,0,0.033898,0,0.298305,0,0,2405,49,1.15,1037
1.012658,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.2497,0.666666667,12,17,4.038823,3,22.8866,68.66,0,0.525865,0.143158,0,0,0.138196,0,0,0,0.092916,0,0,0.099863,0,0,0,44,2404,59,3.45,1038
0,7,0.428571429,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0505,0.25,25,39,6.974615,8,34.0012,272.01,0.098856,0.393857,0.054393,0,0,0,0,0,0,0.150588,0.102985,0.033441,0.085343,0,0.039583,0.040948,30,2404,36,28.75,1039
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,7.81,3,31.24,93.72,0,0,0.152303,0,0,0,0,0,0,0.105242,0,0,0.069499,0,0.069499,0.603455,73,2404,62,6.9,1040
0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1646,1,14,20,8.2045,4,41.0225,164.09,0.519119,0.080137,0,0,0,0,0,0,0,0.206996,0,0.141678,0,0.004184,0.047884,0,7,2404,56,10.35,1041
0.888888,54,0.888888889,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1803,0.8,10,25,6.5188,5,32.594,162.97,0,0.134082,0.106355,0,0,0.060301,0,0,0,0.337806,0,0.219154,0.036535,0,0,0.105764,62,2404,51,11.5,1042
0,45,0.666666667,0.044444444,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8.745,1,34.98,34.98,0.17124,0,0.076901,0,0,0,0,0,0,0.408805,0,0,0,0,0,0.343053,0,2404,70,2.3,1043
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5249,1,5,9,7.73,2,24.785,49.57,0.120637,0.403469,0.072422,0,0,0,0,0,0,0.403469,0,0,0,0,0,0,71,2404,50,4.6,1044
0.675904,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3164,1,10,13,6.924615,2,35.21,70.42,0,0.661317,0.140159,0,0,0.130786,0,0,0,0,0,0,0,0.067736,0,0,86,2404,41,4.6,1045
0.444444,21,0.142857143,0.047619048,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0785,0.333333333,11,19,6.289473,3,39.8333,119.5,0.081841,0,0.143933,0,0,0.242761,0,0,0,0.198744,0,0.080334,0,0.101757,0,0.150627,66,2404,59,8.05,1046
0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,1,5,9,4.116666,1,37.05,37.05,0.566261,0,0,0,0,0.392442,0,0,0,0,0,0,0,0.041295,0,0,0,2404,63,2.3,1047
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2931,1,3,4,3.845,1,15.38,15.38,0,0.304941,0.349804,0,0,0.345253,0,0,0,0,0,0,0,0,0,0,0,2404,56,1.15,1048
0,51,0.019607843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6.74,1,26.96,26.96,0,0,0.099777,0,0,0.381676,0,0,0,0,0,0.518545,0,0,0,0,0,2404,61,3.45,1049
0,66,0.333333333,0.03030303,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6.495,1,25.98,25.98,0,0,0.176806,0,0,0,0,0,0,0,0,0,0.176806,0,0.646387,0,0,2404,60,2.3,1050
0,58,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11.53,1,57.65,57.65,0,0.132299,0,0,0,0,0,0,0,0.181968,0,0,0.132299,0,0.312763,0.240668,0,2404,42,13.8,1051
0,57,0.578947368,0.01754386,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3517,1,8,11,5.643636,3,20.6933,62.08,0,0.060405,0.084407,0,0,0.446359,0,0,0,0.100676,0,0.132731,0,0,0.175418,0,43,2404,62,8.05,1052
0,59,0.016949153,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.2,7,10,12.582,5,25.164,125.82,0,0,0,0,0,0.128967,0,0,0,0.427177,0,0,0.032972,0,0.032972,0.37791,44,2404,40,8.05,1053
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7.474444,2,25.635,51.27,0.182952,0,0.050516,0,0,0.191144,0,0,0,0.239906,0,0.335478,0,0,0,0,72,2404,34,2.3,1054
0,45,0.204545455,0.022727273,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358,0.25,14,23,7.018695,4,40.3575,161.43,0,0.030973,0.143158,0,0,0,0,0,0,0.363439,0,0,0.024592,0.01976,0.089822,0.328253,51,2403,67,9.2,1055
0,71,0.126760563,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,10.498571,3,48.9933,146.98,0,0.116886,0.10981,0,0,0,0,0,0,0.209484,0,0,0,0,0,0.563818,28,2403,53,6.9,1056
4.545454,38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8.64,1,17.28,17.28,0,0,0.161458,0,0,0,0,0,0,0.838541,0,0,0,0,0,0,0,2403,38,1.15,1057
3.142857,55,0.192307692,0.019230769,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3546,1,4,7,5.32,1,34.55,34.55,0,0.202315,0.087409,0,0,0,0,0,0,0,0,0,0,0.092329,0,0.617945,0,2403,60,2.3,1058
0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2782,0.8,9,17,7.048823,5,23.966,119.83,0,0.155279,0.040217,0,0,0,0,0,0,0.635559,0,0,0.069642,0,0,0.099301,32,2403,76,16.1,1059
0.844416,24,0.166666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0703,0.4,18,36,6.947222,5,47.422,237.11,0.071763,0.22512,0.124281,0,0,0.039322,0,0,0,0.362825,0,0.02779,0.078947,0,0,0.069948,68,2403,42,19.55,1060
0,0,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0378,0.2,21,34,8.122058,6,44.31,265.86,0,0.117453,0.080817,0,0,0,0,0,0,0.457837,0.015908,0.071889,0.061543,0,0,0.19455,43,2403,58,27.6,1061
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5.582,1,55.82,55.82,0.8445,0.155499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,61,0,1062
0,58,0.017241379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,6.417931,2,89.765,179.53,0.106297,0.230913,0.088523,0,0,0.402119,0,0,0,0.048866,0,0,0.072086,0.051193,0,0,23,2403,50,11.5,1063
0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4055,1,5,8,5.29375,2,21.175,42.35,0,0,0.156316,0,0,0.335301,0,0,0,0,0,0,0,0,0,0.508382,123,2403,56,4.6,1064
12.5,53,0.283018868,0.018867925,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2511,0.5,7,7,4.047142,2,14.165,28.33,0.105894,0.337098,0.114366,0,0,0,0,0,0,0.233321,0,0.209318,0,0,0,0,15,2402,59,2.3,1065
0.62893,54,0.037037037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,7.62,2,49.53,99.06,0.269129,0.128205,0.040379,0,0,0,0,0,0,0,0,0.541086,0,0.021199,0,0,7,676,46,6.9,1066
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2147,1,3,4,4.57,1,18.28,18.28,0,0.262582,0.283369,0,0,0.454048,0,0,0,0,0,0,0,0,0,0,0,2402,51,1.15,1067
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9.656666,2,14.485,28.97,0,0.344839,0,0,0,0,0,0,0,0,0,0.65516,0,0,0,0,57,2402,46,2.3,1068
0,34,0.029411765,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933,1,5,7,6.935714,1,48.55,48.55,0.399176,0,0,0,0,0,0,0,0,0,0,0,0,0.065705,0,0.535118,0,2402,37,2.3,1069
0.711111,57,0.614035088,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.1018,0.5,18,25,6.6888,4,41.805,167.22,0.182308,0.102728,0.064652,0,0,0,0,0,0,0.100055,0.007514,0.067981,0.120933,0,0.073074,0.28075,54,2402,43,2.3,1070
5,16,0.375,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3801,1,3,4,3.99,1,15.96,15.96,0,0,0.210567,0,0,0,0,0,0,0,0,0.375342,0.41409,0,0,0,0,2402,73,2.3,1071
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1398,0.5,4,5,7.248,2,18.12,36.24,0,0,0.074227,0,0,0.275662,0,0,0,0,0,0,0,0,0.65011,0,34,2402,53,4.6,1072
1.041666,48,0.666666667,0.041666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428,1,12,14,6.855714,1,95.98,95.98,0.051766,0.133085,0.031509,0,0,0.199628,0,0,0,0,0.174772,0.166356,0.060769,0,0,0.182111,0,2402,36,10.35,1073
0,53,0.226415094,0.018867925,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2563,1,7,9,4.661111,1,41.95,41.95,0,0.214302,0.199523,0,0,0,0,0,0,0.357091,0.109415,0,0,0,0.119666,0,0,2402,68,3.45,1074
0,88,0.134146341,0.012195122,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3192,1,9,10,3.683,2,18.415,36.83,0,0,0.161131,0,0,0.228074,0,0,0,0.202127,0,0.153606,0.060197,0.137519,0.057343,0,13,2402,61,1.15,1075
2.75862,29,0.931034483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,4.51,1,24.37,24.37,0,0.236766,0.220763,0,0,0.255642,0,0,0,0,0,0.286828,0,0,0,0,0,2402,43,3.45,1076
0,60,0.916666667,0.016666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,1,4,5,5.036,1,25.18,25.18,0,0,0.07839,0,0,0,0,0,0,0.824651,0,0,0,0.096957,0,0,0,2402,49,4.6,1077
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1389,0.5,12,13,7.433846,2,48.32,96.64,0,0.264749,0.027479,0,0,0.078695,0,0,0,0.470698,0.095538,0,0.062838,0,0,0,117,2402,31,10.35,1078
0,80,0.375,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8.396666,2,37.785,75.57,0.099113,0.353314,0,0,0,0.134974,0,0,0,0,0,0,0,0.105862,0,0.306735,7,2402,46,4.6,1079
0.547945,66,0.636363636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5219,1,10,13,6.014615,3,26.0633,78.19,0,0.158971,0.058319,0,0,0.094001,0,0,0,0,0.050134,0.090804,0.010615,0,0.537153,0,88,674,53,16.1,1080
0.847457,56,0.357142857,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.2182,0.8,14,30,5.915666,5,35.494,177.47,0.203635,0.109232,0.082964,0,0,0,0,0,0,0.249525,0.031693,0,0.125372,0,0,0.197576,61,2401,74,12.65,1081
0,62,0.338709677,0.016129032,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.323333,1,21.97,21.97,0,0.520644,0,0,0,0,0,0,0,0,0,0,0.356661,0,0.122693,0,0,2401,38,0,1082
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.395,1,12.79,12.79,0,0,0.218139,0,0,0,0,0,0,0,0,0,0,0,0.78186,0,0,2401,85,1.15,1083
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.833333333,0,0.166666667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1927,0.4,14,19,6.320526,6,18.2483,109.49,0.087348,0.106977,0.083779,0,0,0.118397,0,0,0,0.522662,0,0.057726,0.023108,0,0,0,47,2401,58,11.5,1084
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.99,2,5.495,10.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2401,36,3.45,1085
0,59,0.237288136,0.016949153,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5.17875,2,20.715,41.43,0,0,0.145546,0,0,0,0,0,0,0.752111,0,0,0,0.102341,0,0,14,2401,68,4.6,1086
0,51,0.254901961,0.039215686,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10.79,1,21.58,21.58,0,0.435125,0,0,0,0,0,0,0,0.564874,0,0,0,0,0,0,0,2401,64,1.15,1087
1.282051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1444,0.25,14,19,5.39421,4,25.6225,102.49,0.042803,0.217994,0.110088,0,0,0.243411,0,0,0,0.076563,0,0,0.208716,0,0.100421,0,43,2401,46,6.9,1088
0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093,0.25,7,16,5.238125,4,19.9525,79.81,0.620974,0.379025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2401,57,1.15,1089
0,67,0.298507463,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4132,1,4,4,4.7175,1,18.87,18.87,0,0,0.149092,0,0,0,0,0,0,0.77636,0,0,0.074546,0,0,0,0,2400,55,2.3,1090
0.366972,43,0,0,0,0.571428571,0,0,0,0.428571429,0,0,0,0,0,0.285714286,0,0.714285714,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0528,0.285714286,23,37,5.909729,7,31.2371,218.66,0.132809,0.279879,0.100622,0,0,0.329771,0,0,0,0.04764,0.041458,0.043269,0.015762,0.008786,0,0,50,2400,34,9.2,1091
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6.29,1,25.16,25.16,0,0.810015,0.11089,0,0,0,0,0,0,0,0,0,0,0.079093,0,0,0,2400,43,0,1092
0,65,0.246153846,0.015384615,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2418,1,3,3,5.223333,1,15.67,15.67,0,0.320468,0,0,0,0,0,0,0,0.316131,0,0,0.363399,0,0,0,0,2400,50,1.15,1093
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3317,1,9,13,4.88,3,21.1466,63.44,0,0.108764,0.162988,0,0,0.212484,0,0,0,0.3936,0,0,0,0,0,0.122162,50,2400,44,6.9,1094
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.163,0.6,18,41,5.132682,5,42.088,210.44,0.437748,0.186913,0,0,0,0.02608,0,0,0,0.132967,0,0,0.041638,0,0,0.174651,51,2400,51,10.35,1095
0.840336,42,0.317073171,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0636,0.25,9,10,11.923,4,29.8075,119.23,0.103832,0.044535,0,0,0,0,0,0,0,0.40728,0,0,0,0,0,0.444351,56,2400,50,8.05,1096
0,53,0.660377358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6.315,2,12.63,25.26,0,0.517715,0.081698,0,0,0,0,0,0,0,0,0,0.260322,0,0.140263,0,35,2400,52,0,1097
